stream_id,streamer_id,started_at,ended_at,stream_duration_hrs,category,peak_viewers,title_has_hype_word,was_raid
SM00777,STR0050,2024-02-10 16:00:00,2024-02-10 21:00:00,5.0,Creative,26325.0,True,False
SM00778,STR0050,2024-02-01 17:00:00,2024-02-01 21:00:00,4.0,Creative,13676.0,True,False
SM00779,STR0050,2024-02-03 17:00:00,2024-02-03 22:00:00,5.0,Creative,18649.0,True,False
SM00780,STR0050,2024-02-18 14:00:00,2024-02-18 16:30:00,2.5,Creative,11808.0,False,False
SM00781,STR0050,2024-02-22 21:00:00,2024-02-22 23:00:00,2.0,Creative,28885.0,False,False
SM00782,STR0050,2024-03-05 13:00:00,2024-03-05 16:00:00,3.0,Creative,18598.0,True,False
SM00783,STR0050,2024-03-14 14:00:00,2024-03-14 19:00:00,5.0,Creative,-21.0,False,False
SM00784,STR0050,2024-02-11 17:00:00,2024-02-11 20:00:00,3.0,Creative,28282.0,False,False
SM00785,STR0050,2024-02-11 22:00:00,2024-02-12 02:00:00,4.0,Creative,15122.0,False,True
SM00786,STR0050,2024-02-17 09:00:00,2024-02-17 12:00:00,3.0,Creative,9190.0,False,False
SM00787,STR0050,2024-02-06 17:00:00,2024-02-07 00:00:00,7.0,Creative,6508.0,False,False
SM00788,STR0050,2024-03-08 17:00:00,2024-03-08 20:00:00,3.0,Creative,6019.0,False,False
SM00789,STR0050,2024-01-23 21:00:00,2024-01-23 23:30:00,2.5,Creative,13801.0,False,False
SM00790,STR0050,2024-01-13 14:00:00,2024-01-13 18:00:00,4.0,Creative,5430.0,True,False
SM00791,STR0050,2024-01-15 10:00:00,2024-01-15 14:00:00,4.0,Creative,15469.0,False,False
SM00792,STR0051,2024-02-19 12:00:00,2024-02-19 13:30:00,1.5,Creative,22803.0,True,True
SM00793,STR0051,2024-02-05 09:00:00,2024-02-05 11:00:00,2.0,Creative,6589.0,True,False
SM00794,STR0051,2024-03-29 16:00:00,2024-03-29 20:00:00,4.0,Creative,,False,False
SM00795,STR0051,2024-03-06 09:00:00,2024-03-06 16:00:00,7.0,,7761.0,False,False
SM00796,STR0051,2024-02-26 16:00:00,2024-02-26 19:00:00,3.0,Creative,22597.0,False,False
SM00797,STR0051,2024-01-28 10:00:00,2024-01-28 18:00:00,8.0,Creative,11334.0,True,False
SM00798,STR0051,2024-02-28 12:00:00,2024-02-28 14:00:00,2.0,Creative,22426.0,False,True
SM00799,STR0051,2024-02-05 16:00:00,2024-02-05 21:00:00,5.0,Creative,6643.0,False,False
SM00800,STR0051,2024-02-18 10:00:00,2024-02-18 13:00:00,3.0,Creative,6761.0,False,False
SM00801,STR0051,2024-03-15 11:00:00,2024-03-15 17:00:00,6.0,Creative,4303.0,False,False
SM00802,STR0051,2024-03-04 19:00:00,2024-03-04 20:30:00,1.5,Creative,6885.0,False,False
SM00803,STR0051,2024-01-11 18:00:00,2024-01-11 20:00:00,2.0,Creative,15631.0,False,False
SM00804,STR0051,2024-03-02 14:00:00,2024-03-02 17:00:00,3.0,Creative,17824.0,False,False
SM00805,STR0051,2024-02-16 16:00:00,2024-02-16 18:30:00,2.5,Creative,15087.0,True,True
SM00806,STR0051,2024-03-20 21:00:00,2024-03-21 00:00:00,3.0,Creative,10160.0,False,False
SM00807,STR0051,2024-03-05 09:00:00,2024-03-05 11:30:00,2.5,Creative,3828.0,False,False
SM00808,STR0052,2024-03-16 11:00:00,2024-03-16 16:00:00,5.0,Creative,18187.0,False,False
SM00809,STR0052,2024-01-26 19:00:00,2024-01-26 22:00:00,3.0,,51373.0,False,False
SM00810,STR0052,2024-01-02 22:00:00,2024-01-03 04:00:00,6.0,Creative,17393.0,True,False
SM00811,STR0052,2024-03-10 10:00:00,2024-03-10 16:00:00,6.0,Creative,36592.0,False,False
SM00812,STR0052,2024-01-18 13:00:00,2024-01-18 15:30:00,2.5,Creative,9922.0,False,False
SM00813,STR0052,2024-01-23 18:00:00,2024-01-23 23:00:00,5.0,Creative,60408.0,True,True
SM00814,STR0052,2024-03-23 09:00:00,2024-03-23 13:00:00,4.0,Creative,22851.0,False,False
SM00815,STR0052,2024-02-18 13:00:00,2024-02-18 15:30:00,2.5,Creative,39541.0,True,False
SM00816,STR0052,2024-03-30 10:00:00,2024-03-30 13:00:00,3.0,Creative,43597.0,False,False
SM00817,STR0052,2024-01-12 11:00:00,2024-01-12 15:00:00,4.0,Creative,52489.0,False,False
SM00818,STR0052,2024-01-18 17:00:00,2024-01-18 22:00:00,5.0,Creative,47040.0,False,True
SM00819,STR0052,2024-03-19 10:00:00,2024-03-19 12:30:00,2.5,Creative,14544.0,False,False
SM00820,STR0052,2024-03-05 17:00:00,2024-03-05 19:00:00,2.0,Creative,22016.0,False,False
SM00821,STR0052,2024-01-06 22:00:00,2024-01-07 00:30:00,2.5,Creative,41468.0,True,False
SM00822,STR0052,2024-02-24 19:00:00,2024-02-25 00:00:00,5.0,Creative,25612.0,True,False
SM00823,STR0052,2024-02-19 21:00:00,2024-02-20 00:00:00,3.0,Creative,,False,False
SM00824,STR0052,2024-01-12 11:00:00,2024-01-12 18:00:00,7.0,Creative,14468.0,True,False
SM00825,STR0052,2024-03-15 17:00:00,2024-03-15 19:30:00,2.5,Creative,48597.0,True,False
SM00826,STR0052,2024-01-07 09:00:00,2024-01-07 14:00:00,5.0,Creative,40392.0,False,False
SM00827,STR0052,2024-01-10 12:00:00,2024-01-10 17:00:00,5.0,Creative,24737.0,False,False
SM00828,STR0052,2024-01-29 21:00:00,2024-01-30 02:00:00,5.0,Creative,46094.0,False,False
SM00829,STR0053,2024-03-19 18:00:00,2024-03-20 01:00:00,7.0,Creative,6834.0,False,True
SM00830,STR0053,2024-01-30 14:00:00,2024-01-30 17:00:00,3.0,Creative,23429.0,False,False
SM00831,STR0053,2024-02-23 15:00:00,2024-02-23 19:00:00,4.0,Creative,12510.0,False,False
SM00832,STR0053,2024-01-13 13:00:00,2024-01-13 19:00:00,6.0,Creative,19861.0,False,True
SM00833,STR0053,2024-02-27 13:00:00,2024-02-27 18:00:00,5.0,Creative,6143.0,False,False
SM00834,STR0053,2024-01-23 13:00:00,2024-01-23 21:00:00,8.0,Creative,22505.0,False,False
SM00835,STR0053,2024-03-05 17:00:00,2024-03-05 18:30:00,1.5,Creative,9199.0,False,False
SM00836,STR0053,2024-02-27 21:00:00,2024-02-28 03:00:00,6.0,Creative,,False,False
SM00837,STR0053,2024-02-10 14:00:00,2024-02-10 19:00:00,5.0,Creative,29372.0,False,False
SM00838,STR0053,2024-02-11 12:00:00,2024-02-11 18:00:00,6.0,Creative,10841.0,False,False
SM00839,STR0053,2024-01-19 21:00:00,2024-01-19 23:00:00,2.0,Creative,21035.0,False,False
SM00840,STR0053,2024-03-11 17:00:00,2024-03-11 20:00:00,3.0,Creative,20242.0,False,True
SM00841,STR0053,2024-01-18 10:00:00,2024-01-18 12:30:00,2.5,Creative,11382.0,False,False
SM00842,STR0053,2024-02-23 20:00:00,2024-02-23 22:30:00,2.5,Creative,27011.0,True,False
SM00843,STR0054,2024-02-03 09:00:00,2024-02-03 12:00:00,3.0,Creative,-36.0,False,True
SM00844,STR0054,2024-01-13 18:00:00,2024-01-13 21:00:00,3.0,Creative,3604.0,False,False
SM00845,STR0054,2024-03-27 09:00:00,2024-03-27 14:00:00,5.0,Creative,19552.0,False,False
SM00846,STR0054,2024-01-02 21:00:00,2024-01-03 00:00:00,3.0,Creative,14724.0,False,False
SM00847,STR0054,2024-02-24 19:00:00,2024-02-24 21:30:00,2.5,Creative,-18.0,True,False
SM00848,STR0054,2024-01-23 17:00:00,2024-01-23 22:00:00,5.0,Creative,17529.0,False,True
SM00849,STR0054,2024-01-29 21:00:00,2024-01-30 00:00:00,3.0,Creative,13525.0,True,False
SM00850,STR0054,2024-03-12 21:00:00,2024-03-13 03:00:00,6.0,Creative,20430.0,False,False
SM00851,STR0054,2024-03-17 13:00:00,2024-03-17 16:00:00,3.0,Creative,-49.0,False,False
SM00852,STR0054,2024-01-24 09:00:00,2024-01-24 12:00:00,3.0,Creative,8118.0,False,False
SM00853,STR0054,2024-01-16 22:00:00,2024-01-17 00:30:00,2.5,Creative,21240.0,True,False
SM00854,STR0054,2024-03-04 19:00:00,2024-03-04 23:00:00,4.0,Creative,15941.0,False,False
SM00855,STR0054,2024-01-30 18:00:00,2024-01-30 20:30:00,2.5,Creative,20835.0,False,False
SM00856,STR0054,2024-01-26 12:00:00,2024-01-26 14:30:00,2.5,Creative,-41.0,False,False
SM00857,STR0054,2024-02-29 08:00:00,2024-02-29 12:00:00,4.0,,6282.0,True,False
SM00858,STR0055,2024-03-01 20:00:00,2024-03-01 22:30:00,2.5,Creative,5123.0,False,False
SM00859,STR0055,2024-03-23 12:00:00,2024-03-23 15:00:00,3.0,Creative,9541.0,False,False
SM00860,STR0055,2024-01-18 18:00:00,2024-01-18 22:00:00,4.0,Creative,4619.0,False,False
SM00861,STR0055,2024-02-26 18:00:00,2024-02-27 01:00:00,7.0,Creative,9127.0,False,True
SM00862,STR0055,2024-03-22 16:00:00,2024-03-22 17:30:00,1.5,Creative,13584.0,False,False
SM00863,STR0055,2024-02-15 19:00:00,2024-02-16 00:00:00,5.0,Creative,3529.0,False,False
SM00864,STR0055,2024-03-10 08:00:00,2024-03-10 11:00:00,3.0,Creative,5287.0,False,False
SM00865,STR0055,2024-02-11 22:00:00,2024-02-12 00:00:00,2.0,Creative,15182.0,False,False
SM00866,STR0055,2024-02-27 08:00:00,2024-02-27 13:00:00,5.0,Creative,15658.0,False,False
SM00867,STR0055,2024-01-27 10:00:00,2024-01-27 11:30:00,1.5,Creative,11725.0,False,True
SM00868,STR0055,2024-02-01 20:00:00,2024-02-01 22:30:00,2.5,Creative,7689.0,False,True
SM00869,STR0055,2024-01-05 09:00:00,2024-01-05 11:00:00,2.0,,16529.0,False,True
SM00870,STR0055,2024-01-29 19:00:00,2024-01-30 02:00:00,7.0,Creative,4827.0,True,False
SM00871,STR0055,2024-01-05 18:00:00,2024-01-05 22:00:00,4.0,,13119.0,True,False
SM00872,STR0055,2024-01-09 08:00:00,2024-01-09 10:00:00,2.0,Creative,11810.0,False,False
SM00873,STR0055,2024-01-27 22:00:00,2024-01-28 02:00:00,4.0,Creative,13423.0,False,False
SM00874,STR0055,2024-03-29 15:00:00,2024-03-29 16:30:00,1.5,Creative,15787.0,False,True
SM00875,STR0055,2024-03-07 13:00:00,2024-03-07 14:30:00,1.5,Creative,10344.0,True,False
SM00876,STR0055,2024-03-25 19:00:00,2024-03-25 22:00:00,3.0,Creative,5299.0,False,False
SM00877,STR0056,2024-01-06 22:00:00,2024-01-07 03:00:00,5.0,Creative,13443.0,False,False
SM00878,STR0056,2024-01-13 10:00:00,2024-01-13 12:30:00,2.5,Creative,4799.0,True,False
SM00879,STR0056,2024-01-03 11:00:00,2024-01-03 15:00:00,4.0,Creative,10650.0,False,False
SM00880,STR0056,2024-03-09 13:00:00,2024-03-09 17:00:00,4.0,Creative,3495.0,False,False
SM00881,STR0056,2024-01-14 16:00:00,2024-01-14 21:00:00,5.0,Creative,14201.0,False,False
SM00882,STR0056,2024-03-14 21:00:00,2024-03-15 01:00:00,4.0,Creative,14272.0,False,False
SM00883,STR0056,2024-02-07 09:00:00,2024-02-07 11:00:00,2.0,Creative,3694.0,True,False
SM00884,STR0056,2024-03-29 09:00:00,2024-03-29 12:00:00,3.0,Creative,11340.0,True,False
SM00885,STR0056,2024-03-12 22:00:00,2024-03-13 00:00:00,2.0,Creative,11942.0,True,False
SM00886,STR0056,2024-01-23 13:00:00,2024-01-23 14:30:00,1.5,Creative,5905.0,True,False
SM00887,STR0056,2024-01-30 20:00:00,2024-01-31 01:00:00,72.0,Creative,12098.0,False,False
SM00888,STR0056,2024-01-26 18:00:00,2024-01-26 20:00:00,2.0,Creative,12717.0,False,False
SM00889,STR0057,2024-02-11 10:00:00,2024-02-11 14:00:00,4.0,Creative,3478.0,True,True
SM00890,STR0057,2024-02-09 11:00:00,2024-02-09 15:00:00,4.0,Creative,1456.0,False,False
SM00891,STR0057,2024-02-16 10:00:00,2024-02-16 12:00:00,2.0,Creative,5958.0,False,False
SM00892,STR0057,2024-01-26 11:00:00,2024-01-26 14:00:00,3.0,Creative,5663.0,False,False
SM00893,STR0057,2024-03-26 16:00:00,2024-03-26 22:00:00,6.0,Creative,,True,False
SM00894,STR0057,2024-01-11 21:00:00,2024-01-12 00:00:00,3.0,Creative,5156.0,False,False
SM00895,STR0057,2024-02-25 21:00:00,2024-02-26 00:00:00,3.0,Creative,6049.0,False,False
SM00896,STR0057,2024-02-19 14:00:00,2024-02-19 17:00:00,3.0,Creative,1126.0,False,False
SM00897,STR0057,2024-01-25 20:00:00,2024-01-25 22:00:00,2.0,Creative,2557.0,False,False
SM00898,STR0057,2024-02-20 10:00:00,2024-02-20 12:00:00,2.0,Creative,4598.0,False,True
SM00899,STR0058,2024-01-07 08:00:00,2024-01-07 11:00:00,3.0,Creative,11003.0,False,False
SM00900,STR0058,2024-02-14 10:00:00,2024-02-14 15:00:00,5.0,Creative,30681.0,True,False
SM00901,STR0058,2024-01-13 22:00:00,2024-01-14 02:00:00,4.0,Creative,22253.0,False,False
SM00902,STR0058,2024-03-03 18:00:00,2024-03-03 23:00:00,5.0,Creative,27098.0,True,False
SM00903,STR0058,2024-02-13 14:00:00,2024-02-13 17:00:00,3.0,Creative,7663.0,False,True
SM00904,STR0058,2024-02-27 17:00:00,2024-02-27 18:30:00,1.5,Creative,12297.0,False,True
SM00905,STR0058,2024-01-09 10:00:00,2024-01-09 14:00:00,4.0,Creative,21894.0,False,False
SM00906,STR0058,2024-01-13 14:00:00,2024-01-13 16:00:00,2.0,Creative,16587.0,False,False
SM00907,STR0058,2024-02-01 17:00:00,2024-02-01 21:00:00,4.0,Creative,18170.0,False,False
SM00908,STR0058,2024-01-22 15:00:00,2024-01-22 22:00:00,7.0,Creative,-11.0,True,False
SM00909,STR0058,2024-02-14 20:00:00,2024-02-14 21:30:00,1.5,Creative,,False,False
SM00910,STR0058,2024-02-12 12:00:00,2024-02-12 14:30:00,2.5,Creative,31983.0,False,True
SM00911,STR0058,2024-03-05 13:00:00,2024-03-05 15:00:00,2.0,Creative,-38.0,False,False
SM00912,STR0058,2024-02-12 16:00:00,2024-02-12 18:00:00,2.0,Creative,,False,False
SM00913,STR0059,2024-02-17 16:00:00,2024-02-17 20:00:00,4.0,Creative,5732.0,False,False
SM00914,STR0059,2024-01-06 10:00:00,2024-01-06 12:00:00,2.0,,3207.0,False,False
SM00915,STR0059,2024-03-12 12:00:00,2024-03-12 13:30:00,1.5,Creative,7472.0,False,False
SM00916,STR0059,2024-03-04 10:00:00,2024-03-04 14:00:00,4.0,Creative,12525.0,False,False
SM00917,STR0059,2024-03-24 14:00:00,2024-03-24 19:00:00,5.0,Creative,8359.0,False,False
SM00918,STR0059,2024-01-21 09:00:00,2024-01-21 11:30:00,2.5,Creative,2480.0,False,False
SM00919,STR0059,2024-01-08 11:00:00,2024-01-08 14:00:00,3.0,Creative,6460.0,True,False
SM00920,STR0059,2024-02-17 16:00:00,2024-02-17 18:30:00,2.5,Creative,,True,False
SM00921,STR0059,2024-01-17 13:00:00,2024-01-17 18:00:00,5.0,Creative,4089.0,True,False
SM00922,STR0059,2024-01-10 18:00:00,2024-01-10 22:00:00,4.0,Creative,11897.0,False,False
SM00923,STR0059,2024-01-13 16:00:00,2024-01-13 21:00:00,5.0,Creative,6966.0,False,False
SM00924,STR0059,2024-01-03 15:00:00,2024-01-03 16:30:00,1.5,Creative,6186.0,False,False
SM00925,STR0059,2024-01-19 15:00:00,2024-01-19 18:00:00,3.0,Creative,9021.0,True,False
SM00926,STR0059,2024-02-13 16:00:00,2024-02-13 20:00:00,4.0,Creative,6053.0,False,False
SM00927,STR0059,2024-01-17 13:00:00,2024-01-17 17:00:00,4.0,Creative,9460.0,True,False
SM00928,STR0059,2024-01-29 18:00:00,2024-01-29 22:00:00,4.0,Creative,10084.0,False,False
SM00929,STR0059,2024-02-05 10:00:00,2024-02-05 13:00:00,3.0,Creative,13086.0,False,False
SM00930,STR0059,2024-01-04 21:00:00,2024-01-04 23:30:00,2.5,Creative,,False,False
SM00931,STR0059,2024-03-06 14:00:00,2024-03-06 15:30:00,1.5,Creative,,False,False
SM00932,STR0059,2024-02-10 12:00:00,2024-02-10 14:30:00,2.5,Creative,12763.0,True,False
SM00933,STR0059,2024-02-13 21:00:00,2024-02-14 01:00:00,4.0,Creative,4640.0,True,True
SM00934,STR0060,2024-03-27 16:00:00,2024-03-27 23:00:00,7.0,Creative,3035.0,False,False
SM00935,STR0060,2024-01-25 21:00:00,2024-01-26 01:00:00,4.0,Creative,5672.0,True,False
SM00936,STR0060,2024-02-28 08:00:00,2024-02-28 13:00:00,5.0,,5439.0,False,False
SM00937,STR0060,2024-01-07 18:00:00,2024-01-07 22:00:00,4.0,Creative,4064.0,False,False
SM00938,STR0060,2024-03-17 09:00:00,2024-03-17 14:00:00,5.0,Creative,3450.0,True,False
SM00939,STR0060,2024-03-22 08:00:00,2024-03-22 13:00:00,5.0,Creative,3413.0,False,True
SM00940,STR0060,2024-02-03 11:00:00,2024-02-03 15:00:00,4.0,Creative,1367.0,True,False
SM00941,STR0060,2024-02-29 22:00:00,2024-03-01 02:00:00,4.0,Creative,1138.0,False,False
SM00942,STR0060,2024-02-12 12:00:00,2024-02-12 14:30:00,2.5,Creative,3926.0,False,False
SM00943,STR0060,2024-03-11 18:00:00,2024-03-12 00:00:00,6.0,Creative,5113.0,False,True
SM00944,STR0061,2024-01-31 12:00:00,2024-01-31 15:00:00,3.0,Sports,69141.0,False,False
SM00945,STR0061,2024-02-01 15:00:00,2024-02-01 17:00:00,2.0,Sports,220588.0,False,False
SM00946,STR0061,2024-03-24 14:00:00,2024-03-24 18:00:00,4.0,Sports,153493.0,True,False
SM00947,STR0061,2024-03-22 22:00:00,2024-03-23 00:30:00,2.5,Sports,52780.0,False,False
SM00948,STR0061,2024-02-20 22:00:00,2024-02-21 01:00:00,3.0,Sports,38381.0,False,False
SM00949,STR0061,2024-02-23 16:00:00,2024-02-23 18:30:00,2.5,Sports,76181.0,False,False
SM00950,STR0061,2024-01-04 21:00:00,2024-01-05 03:00:00,6.0,Sports,107297.0,False,False
SM00951,STR0061,2024-01-02 18:00:00,2024-01-02 23:00:00,5.0,Sports,105505.0,True,False
SM00952,STR0061,2024-03-14 08:00:00,2024-03-14 12:00:00,4.0,Sports,37107.0,False,True
SM00953,STR0061,2024-01-03 08:00:00,2024-01-03 16:00:00,8.0,Sports,200475.0,False,False
SM00954,STR0061,2024-03-25 10:00:00,2024-03-25 11:30:00,1.5,Sports,202475.0,True,False
SM00955,STR0061,2024-01-24 14:00:00,2024-01-24 19:00:00,5.0,Sports,38304.0,True,False
SM00956,STR0061,2024-01-26 18:00:00,2024-01-26 23:00:00,5.0,Sports,166482.0,False,False
SM00957,STR0061,2024-02-05 12:00:00,2024-02-05 15:00:00,3.0,,239050.0,True,False
SM00958,STR0061,2024-02-09 15:00:00,2024-02-09 19:00:00,4.0,Sports,122526.0,False,True
SM00959,STR0061,2024-02-03 16:00:00,2024-02-03 19:00:00,72.0,Sports,209766.0,True,False
SM00960,STR0062,2024-01-16 21:00:00,2024-01-17 01:00:00,4.0,Sports,196659.0,True,False
SM00961,STR0062,2024-03-04 09:00:00,2024-03-04 13:00:00,4.0,Sports,278623.0,False,False
SM00962,STR0062,2024-01-18 19:00:00,2024-01-18 23:00:00,4.0,Sports,293295.0,False,False
SM00963,STR0062,2024-01-19 17:00:00,2024-01-19 21:00:00,4.0,Sports,56887.0,True,False
SM00964,STR0062,2024-03-27 20:00:00,2024-03-28 00:00:00,4.0,Sports,97152.0,False,False
SM00965,STR0062,2024-03-14 11:00:00,2024-03-14 16:00:00,5.0,Sports,180730.0,False,False
SM00966,STR0062,2024-02-07 20:00:00,2024-02-07 23:00:00,3.0,Sports,237464.0,False,False
SM00967,STR0062,2024-01-01 17:00:00,2024-01-01 22:00:00,5.0,Sports,,True,False
SM00968,STR0062,2024-03-07 15:00:00,2024-03-07 20:00:00,5.0,Sports,272708.0,True,False
SM00969,STR0062,2024-01-26 15:00:00,2024-01-26 20:00:00,5.0,Sports,370165.0,False,True
SM00970,STR0062,2024-01-23 22:00:00,2024-01-24 04:00:00,6.0,Sports,296232.0,False,True
SM00971,STR0062,2024-02-24 20:00:00,2024-02-25 00:00:00,4.0,Sports,299413.0,False,False
SM00972,STR0062,2024-02-17 15:00:00,2024-02-17 21:00:00,6.0,,90959.0,False,False
SM00973,STR0062,2024-02-04 19:00:00,2024-02-04 22:00:00,3.0,Sports,90619.0,False,False
SM00974,STR0062,2024-03-24 10:00:00,2024-03-24 15:00:00,5.0,Sports,210085.0,False,False
SM00975,STR0062,2024-01-05 22:00:00,2024-01-06 01:00:00,3.0,Sports,108355.0,False,False
SM00976,STR0062,2024-02-26 18:00:00,2024-02-26 23:00:00,5.0,Sports,128675.0,False,False
SM00977,STR0062,2024-02-23 20:00:00,2024-02-23 23:00:00,3.0,Sports,338648.0,False,False
SM00978,STR0062,2024-03-06 16:00:00,2024-03-06 22:00:00,6.0,Sports,127706.0,False,False
SM00979,STR0062,2024-01-30 17:00:00,2024-01-30 20:00:00,3.0,Sports,-2.0,True,False
SM00980,STR0062,2024-01-15 09:00:00,2024-01-15 15:00:00,6.0,Sports,330664.0,False,False
SM00981,STR0063,2024-01-26 13:00:00,2024-01-26 17:00:00,4.0,Sports,27104.0,True,True
SM00982,STR0063,2024-03-12 22:00:00,2024-03-13 04:00:00,6.0,Sports,46191.0,True,False
SM00983,STR0063,2024-02-08 15:00:00,2024-02-08 20:00:00,5.0,,39327.0,False,False
SM00984,STR0063,2024-03-22 21:00:00,2024-03-23 04:00:00,7.0,Sports,57144.0,False,False
SM00985,STR0063,2024-03-11 20:00:00,2024-03-11 23:00:00,3.0,Sports,,True,False
SM00986,STR0063,2024-01-28 10:00:00,2024-01-28 12:00:00,2.0,Sports,27947.0,True,False
SM00987,STR0063,2024-03-21 14:00:00,2024-03-21 17:00:00,3.0,Sports,32569.0,False,True
SM00988,STR0063,2024-03-14 14:00:00,2024-03-14 19:00:00,5.0,Sports,14460.0,False,False
SM00989,STR0063,2024-01-05 19:00:00,2024-01-06 00:00:00,96.0,Sports,33418.0,False,False
SM00990,STR0063,2024-03-06 13:00:00,2024-03-06 18:00:00,5.0,Sports,32767.0,True,False
SM00991,STR0063,2024-01-11 15:00:00,2024-01-11 20:00:00,5.0,Sports,27111.0,True,True
SM00992,STR0063,2024-03-13 08:00:00,2024-03-13 13:00:00,5.0,Sports,15217.0,False,False
SM00993,STR0063,2024-01-24 08:00:00,2024-01-24 16:00:00,8.0,Sports,60454.0,True,False
SM00994,STR0063,2024-03-20 12:00:00,2024-03-20 15:00:00,3.0,Sports,-18.0,False,False
SM00995,STR0063,2024-01-24 09:00:00,2024-01-24 13:00:00,4.0,Sports,22918.0,True,False
SM00996,STR0063,2024-03-25 19:00:00,2024-03-25 21:00:00,2.0,Sports,24446.0,True,False
SM00997,STR0063,2024-02-25 10:00:00,2024-02-25 12:30:00,2.5,Sports,48119.0,True,False
SM00998,STR0064,2024-02-16 17:00:00,2024-02-16 23:00:00,6.0,,55622.0,False,False
SM00999,STR0064,2024-03-03 14:00:00,2024-03-03 16:30:00,2.5,Sports,35489.0,False,False
SM01000,STR0064,2024-01-26 22:00:00,2024-01-27 02:00:00,4.0,Sports,32414.0,False,False
SM01001,STR0064,2024-02-10 10:00:00,2024-02-10 14:00:00,4.0,Sports,52630.0,True,False
SM01002,STR0064,2024-03-10 21:00:00,2024-03-11 01:00:00,4.0,Sports,58490.0,True,False
SM01003,STR0064,2024-01-18 11:00:00,2024-01-18 18:00:00,7.0,Sports,55358.0,True,False
SM01004,STR0064,2024-03-10 14:00:00,2024-03-10 18:00:00,4.0,Sports,17013.0,False,False
SM01005,STR0064,2024-03-14 09:00:00,2024-03-14 14:00:00,5.0,Sports,50754.0,False,False
SM01006,STR0064,2024-02-28 12:00:00,2024-02-28 13:30:00,1.5,Sports,70850.0,False,False
SM01007,STR0064,2024-01-16 14:00:00,2024-01-16 19:00:00,5.0,Sports,37593.0,False,False
SM01008,STR0064,2024-01-22 13:00:00,2024-01-22 15:30:00,2.5,Sports,73945.0,False,False
SM01009,STR0064,2024-01-27 22:00:00,2024-01-28 01:00:00,3.0,Sports,27104.0,False,True
SM01010,STR0064,2024-03-09 12:00:00,2024-03-09 14:00:00,2.0,Sports,23919.0,False,False
SM01011,STR0064,2024-02-07 18:00:00,2024-02-07 20:00:00,2.0,Sports,27784.0,False,False
SM01012,STR0064,2024-03-23 21:00:00,2024-03-24 03:00:00,6.0,Sports,61112.0,False,False
SM01013,STR0065,2024-01-23 14:00:00,2024-01-23 16:30:00,2.5,Sports,10890.0,False,False
SM01014,STR0065,2024-02-04 09:00:00,2024-02-04 12:00:00,3.0,Sports,28106.0,False,False
SM01015,STR0065,2024-03-07 12:00:00,2024-03-07 15:00:00,3.0,Sports,,False,True
SM01016,STR0065,2024-03-20 13:00:00,2024-03-20 17:00:00,4.0,Sports,16230.0,True,False
SM01017,STR0065,2024-03-19 08:00:00,2024-03-19 13:00:00,5.0,Sports,12404.0,False,False
SM01018,STR0065,2024-02-08 18:00:00,2024-02-08 20:30:00,2.5,Sports,9675.0,False,True
SM01019,STR0065,2024-02-23 13:00:00,2024-02-23 20:00:00,7.0,Sports,,False,False
SM01020,STR0065,2024-02-04 18:00:00,2024-02-04 22:00:00,4.0,Sports,,True,False
SM01021,STR0065,2024-03-11 16:00:00,2024-03-11 21:00:00,5.0,,21421.0,False,False
SM01022,STR0065,2024-01-27 16:00:00,2024-01-27 17:30:00,1.5,Sports,21651.0,True,False
SM01023,STR0065,2024-03-08 21:00:00,2024-03-08 23:30:00,2.5,Sports,26793.0,False,False
SM01024,STR0065,2024-03-02 16:00:00,2024-03-02 18:30:00,2.5,Sports,18126.0,False,False
SM01025,STR0065,2024-01-22 18:00:00,2024-01-22 21:00:00,3.0,,32510.0,False,False
SM01026,STR0065,2024-03-19 10:00:00,2024-03-19 18:00:00,8.0,Sports,33230.0,True,False
SM01027,STR0066,2024-03-17 21:00:00,2024-03-18 02:00:00,5.0,Sports,,False,True
SM01028,STR0066,2024-03-13 22:00:00,2024-03-14 01:00:00,3.0,Sports,18006.0,False,False
SM01029,STR0066,2024-02-16 18:00:00,2024-02-16 21:00:00,3.0,Sports,22015.0,True,False
SM01030,STR0066,2024-03-11 19:00:00,2024-03-12 02:00:00,7.0,Sports,9401.0,True,False
SM01031,STR0066,2024-03-04 09:00:00,2024-03-04 16:00:00,7.0,Sports,23942.0,False,False
SM01032,STR0066,2024-02-10 16:00:00,2024-02-10 20:00:00,4.0,Sports,7597.0,False,False
SM01033,STR0066,2024-03-28 11:00:00,2024-03-28 16:00:00,5.0,Sports,21487.0,False,False
SM01034,STR0066,2024-03-12 14:00:00,2024-03-12 16:30:00,2.5,Sports,,False,False
SM01035,STR0066,2024-03-18 20:00:00,2024-03-18 22:00:00,2.0,Sports,19746.0,True,False
SM01036,STR0066,2024-01-19 11:00:00,2024-01-19 17:00:00,6.0,Sports,,False,False
SM01037,STR0066,2024-01-19 20:00:00,2024-01-20 00:00:00,4.0,Sports,13861.0,False,False
SM01038,STR0066,2024-01-15 19:00:00,2024-01-15 22:00:00,3.0,Sports,11498.0,False,False
SM01039,STR0066,2024-01-24 12:00:00,2024-01-24 18:00:00,6.0,Sports,7548.0,True,True
SM01040,STR0066,2024-01-14 22:00:00,2024-01-15 01:00:00,3.0,Sports,5853.0,True,False
SM01041,STR0066,2024-01-23 20:00:00,2024-01-24 01:00:00,5.0,Sports,,False,False
