session_id,viewer_id,streamer_id,stream_id,started_at,ended_at,duration_mins,chat_messages_sent,bits_cheered,followed_during,subscribed_during
SES018617,VWR00899,STR0072,SM01135,2024-01-30 11:39:00,2024-01-30 13:14:00,95,9,0,False,False
SES018618,VWR00314,STR0051,SM00805,2024-02-16 17:01:00,2024-02-16 17:36:00,35,1,0,False,False
SES018619,VWR00690,STR0019,SM00296,2024-01-09 19:10:00,2024-01-09 22:24:00,194,31,0,False,False
SES018620,VWR00999,STR0047,SM00733,2024-01-11 18:16:00,2024-01-11 18:20:00,4,0,0,False,False
SES018621,VWR00908,STR0041,SM00655,2024-02-25 16:56:00,2024-02-25 20:33:00,217,13,3668,False,False
SES018622,VWR00917,STR0035,SM00564,2024-01-28 12:24:00,2024-01-28 12:32:00,8,0,969,False,False
SES018623,VWR00102,STR0043,SM00689,2024-02-01 10:57:00,2024-02-01 12:58:00,121,7,0,False,False
SES018624,VWR00970,STR0016,SM00254,2024-03-16 10:30:00,2024-03-16 15:38:00,308,10,0,False,False
SES018625,VWR00986,STR0005,SM00088,2024-01-27 22:56:00,2024-01-27 23:35:00,39,1,0,False,False
SES018626,VWR00632,STR0073,SM01156,2024-02-11 22:21:00,2024-02-12 01:49:00,208,74,0,False,False
SES018627,VWR00800,STR0033,SM00520,2024-02-02 19:34:00,2024-02-02 19:59:00,25,1,0,False,False
SES018628,VWR01000,STR0047,SM00733,2024-01-11 15:34:00,2024-01-11 16:34:00,60,4,0,False,False
SES018629,VWR00327,STR0021,SM00325,2024-03-21 10:30:00,2024-03-21 11:00:00,30,12,0,False,False
SES018630,VWR00907,STR0056,SM00881,2024-01-14 19:30:00,2024-01-14 20:54:00,84,6,0,False,False
SES018631,VWR00732,STR0058,SM00905,2024-01-09 11:15:00,2024-01-09 12:52:00,97,3,0,False,False
SES018632,VWR00988,STR0044,SM00691,2024-03-23 01:31:00,2024-03-23 01:33:00,2,0,0,False,False
SES018633,VWR00970,STR0044,SM00703,2024-03-30 14:07:00,2024-03-30 14:26:00,19,0,0,False,False
SES018634,VWR00956,STR0062,SM00979,2024-01-30 18:28:00,2024-01-30 18:46:00,18,0,0,False,False
SES018635,VWR00608,STR0064,SM01011,2024-02-07 18:51:00,2024-02-07 19:40:00,49,0,0,False,False
SES018636,VWR00896,STR0068,SM01078,2024-03-17 00:49:00,2024-03-17 00:56:00,7,1,0,False,False
SES018637,VWR00874,STR0074,SM01172,2024-03-05 17:54:00,2024-03-05 18:10:00,16,1,0,False,False
SES018638,VWR00859,STR0004,SM00055,2024-01-17 22:55:00,2024-01-17 23:11:00,16,0,0,False,True
SES018639,VWR00611,STR0060,SM00935,2024-01-25 21:46:00,2024-01-25 22:17:00,31,2,0,False,False
SES018640,VWR00824,STR0013,SM00203,2024-01-22 09:25:00,2024-01-22 09:56:00,31,0,0,False,False
SES018641,VWR00994,STR0051,SM00795,2024-03-06 14:55:00,2024-03-06 15:36:00,41,10,0,False,False
SES018642,VWR00920,STR0061,SM00951,2024-01-02 19:12:00,2024-01-02 19:25:00,13,0,0,True,False
SES018643,VWR00878,STR0046,SM00723,2024-03-05 23:30:00,2024-03-05 23:33:00,3,0,0,False,False
SES018644,VWR00716,STR0053,SM00840,2024-03-11 17:44:00,2024-03-11 18:44:00,60,21,0,False,False
SES018645,VWR00868,STR0006,SM00094,2024-01-03 00:03:00,2024-01-03 00:59:00,56,2,0,False,False
SES018646,VWR00630,STR0049,SM00758,2024-01-07 16:26:00,2024-01-07 18:06:00,100,22,0,False,False
SES018647,VWR00290,STR0076,SM01199,2024-02-19 09:44:00,2024-02-19 09:56:00,12,0,0,False,False
SES018648,VWR00920,STR0070,SM01110,2024-03-12 10:02:00,2024-03-12 12:27:00,145,14,0,False,False
SES018649,VWR00684,STR0074,SM01171,2024-01-31 16:31:00,2024-01-31 17:29:00,58,1,0,False,False
SES018650,VWR00948,STR0061,SM00953,2024-01-03 14:20:00,2024-01-03 15:26:00,66,2,0,False,False
SES018651,VWR00864,STR0056,SM00882,2024-03-14 22:30:00,2024-03-14 22:52:00,22,1,0,False,False
SES018652,VWR00817,STR0054,SM00847,2024-02-24 20:20:00,2024-02-24 21:03:00,43,0,0,False,False
SES018653,VWR00762,STR0003,SM00046,2024-02-08 11:30:00,2024-02-08 13:09:00,99,11,0,False,False
SES018654,VWR00695,STR0046,SM00725,2024-03-12 11:46:00,2024-03-12 12:07:00,21,1,0,False,False
SES018655,VWR00832,STR0060,SM00943,2024-03-11 22:43:00,2024-03-11 23:10:00,27,3,0,False,False
SES018656,VWR00948,STR0052,SM00812,2024-01-18 13:39:00,2024-01-18 14:13:00,34,9,0,False,False
SES018657,VWR00820,STR0061,SM00947,2024-03-22 23:08:00,2024-03-22 23:45:00,37,3,4225,False,False
SES018658,VWR00301,STR0057,SM00897,2024-01-25 21:22:00,2024-01-25 21:37:00,15,0,0,False,False
SES018659,VWR00713,STR0044,SM00701,2024-03-08 13:29:00,2024-03-08 14:06:00,37,0,0,False,False
SES018660,VWR00666,STR0017,SM00263,2024-01-09 20:11:00,2024-01-09 21:51:00,100,4,0,False,False
SES018661,VWR00923,STR0002,SM00022,2024-02-19 15:28:00,2024-02-19 16:59:00,91,7,0,False,False
SES018662,VWR00027,STR0027,SM00439,2024-01-22 21:40:00,2024-01-22 21:58:00,18,2,8520,False,False
SES018663,VWR00680,STR0021,SM00330,2024-01-11 15:20:00,2024-01-11 15:34:00,14,0,0,False,False
SES018664,VWR00552,STR0021,SM00333,2024-02-13 00:26:00,2024-02-13 01:32:00,66,10,0,False,False
SES018665,VWR00853,STR0055,SM00860,2024-01-18 20:58:00,2024-01-18 21:49:00,51,1,0,False,False
SES018666,VWR00252,STR0031,SM00499,2024-01-27 20:20:00,2024-01-27 21:08:00,48,14,0,False,False
SES018667,VWR00871,STR0020,SM00313,2024-03-20 01:13:00,2024-03-20 02:11:00,58,0,0,False,False
SES018668,VWR00908,STR0076,SM01197,2024-01-01 19:41:00,2024-01-01 20:09:00,28,5,0,False,False
SES018669,VWR00938,STR0008,SM00123,2024-02-03 18:09:00,2024-02-03 20:59:00,170,0,976,False,False
SES018670,VWR00988,STR0046,SM00724,2024-01-24 15:51:00,2024-01-24 16:01:00,10,0,0,False,False
SES018671,VWR00928,STR0071,SM01117,2024-03-10 19:55:00,2024-03-10 20:44:00,49,4,6451,True,False
SES018672,VWR00996,STR0065,SM01024,2024-03-02 17:52:00,2024-03-02 18:18:00,26,1,0,False,False
SES018673,VWR00956,STR0023,SM00362,2024-02-17 22:20:00,2024-02-17 22:34:00,14,0,0,False,False
SES018674,VWR00852,STR0043,SM00681,2024-01-18 09:02:00,2024-01-18 11:39:00,157,5,0,False,False
SES018675,VWR00497,STR0043,SM00678,2024-01-22 22:15:00,2024-01-22 22:37:00,22,0,0,False,False
SES018676,VWR00979,STR0003,SM00050,2024-01-13 21:05:00,2024-01-13 23:05:00,120,19,0,False,False
SES018677,VWR00495,STR0008,SM00117,2024-03-07 19:11:00,2024-03-07 21:08:00,117,7,0,False,False
SES018678,VWR00515,STR0015,SM00229,2024-01-31 12:10:00,2024-01-31 13:13:00,63,3,0,False,False
SES018679,VWR00462,STR0014,SM00213,2024-02-16 22:30:00,2024-02-17 01:29:00,179,14,0,False,False
SES018680,VWR00741,STR0054,SM00851,2024-03-17 13:19:00,2024-03-17 15:47:00,148,13,0,False,False
SES018681,VWR00851,STR0026,SM00420,2024-02-14 16:03:00,2024-02-14 17:11:00,68,5,0,False,False
SES018682,VWR00853,STR0014,SM00208,2024-01-12 14:11:00,2024-01-12 15:14:00,63,3,0,False,False
SES018683,VWR00851,STR0024,SM00373,2024-01-18 21:38:00,2024-01-18 21:46:00,8,0,0,False,False
SES018684,VWR00485,STR0004,SM00055,2024-01-17 22:47:00,2024-01-17 23:24:00,37,2,0,False,False
SES018685,VWR00546,STR0033,SM00533,2024-03-06 16:42:00,2024-03-06 16:59:00,17,1,0,False,False
SES018686,VWR00395,STR0060,SM00941,2024-03-01 00:03:00,2024-03-01 00:26:00,23,1,0,False,False
SES018687,VWR00992,STR0049,SM00771,2024-01-02 08:26:00,2024-01-02 10:45:00,139,24,0,False,False
SES018688,VWR00906,STR0023,SM00357,2024-01-12 15:05:00,2024-01-12 15:20:00,15,1,0,False,False
SES018689,VWR00869,STR0066,SM01035,2024-03-18 20:11:00,2024-03-18 21:46:00,95,16,0,False,False
SES018690,VWR00853,STR0021,SM00320,2024-02-20 17:24:00,2024-02-20 17:47:00,23,1,4134,False,False
SES018691,VWR00934,STR0010,SM00157,2024-03-13 14:58:00,2024-03-13 15:16:00,18,0,0,False,False
SES018692,VWR00269,STR0049,SM00767,2024-02-17 18:37:00,2024-02-17 19:44:00,67,1,0,False,False
SES018693,VWR00993,STR0068,SM01084,2024-01-17 15:43:00,2024-01-17 15:49:00,6,0,0,False,False
SES018694,VWR00899,STR0069,SM01092,2024-02-25 01:28:00,2024-02-25 01:59:00,31,6,0,False,False
SES018695,VWR00894,STR0065,SM01015,2024-03-07 14:07:00,2024-03-07 14:19:00,12,0,0,False,False
SES018696,VWR00782,STR0024,SM00376,2024-03-24 22:50:00,2024-03-24 22:52:00,2,0,0,False,False
SES018697,VWR00963,STR0010,SM00157,2024-03-13 15:01:00,2024-03-13 15:25:00,24,2,0,False,False
SES018698,VWR00295,STR0039,SM00636,2024-03-15 13:29:00,2024-03-15 13:49:00,20,0,0,False,False
SES018699,VWR00532,STR0026,SM00407,2024-03-04 21:59:00,2024-03-04 22:30:00,31,2,0,False,False
SES018700,VWR00734,STR0037,SM00594,2024-02-17 18:35:00,2024-02-17 20:50:00,135,18,0,False,False
SES018701,VWR00827,STR0037,SM00594,2024-02-17 18:21:00,2024-02-17 19:41:00,80,4,0,False,False
SES018702,VWR00488,STR0033,SM00517,2024-01-31 17:21:00,2024-01-31 17:56:00,35,0,0,False,False
SES018703,VWR00888,STR0014,SM00211,2024-02-05 21:35:00,2024-02-05 23:55:00,140,5,0,False,False
SES018704,VWR00951,STR0073,SM01155,2024-03-05 08:43:00,2024-03-05 10:56:00,133,27,0,False,False
SES018705,VWR00747,STR0046,SM00725,2024-03-12 08:35:00,2024-03-12 12:05:00,210,28,0,False,False
SES018706,VWR00882,STR0039,SM00629,2024-01-27 18:37:00,2024-01-27 20:35:00,118,2,0,True,False
SES018707,VWR00915,STR0040,SM00638,2024-01-30 10:33:00,2024-01-30 11:10:00,37,0,0,False,False
SES018708,VWR00884,STR0020,SM00310,2024-03-09 11:05:00,2024-03-09 11:29:00,24,0,0,True,False
SES018709,VWR00856,STR0076,SM01196,2024-03-20 20:15:00,2024-03-20 20:20:00,5,0,0,False,False
SES018710,VWR00265,STR0035,SM00562,2024-02-10 09:13:00,2024-02-10 11:27:00,134,41,0,False,False
SES018711,VWR00863,STR0029,SM00466,2024-03-08 19:16:00,2024-03-08 19:33:00,17,0,0,False,False
SES018712,VWR00922,STR0020,SM00303,2024-01-01 13:03:00,2024-01-01 13:09:00,6,0,4695,False,False
SES018713,VWR00981,STR0014,SM00206,2024-02-21 22:59:00,2024-02-22 00:43:00,104,4,0,False,False
SES018714,VWR00682,STR0005,SM00078,2024-01-11 21:33:00,2024-01-11 21:42:00,9,0,0,False,False
SES018715,VWR00898,STR0028,SM00446,2024-02-09 19:07:00,2024-02-09 20:35:00,88,1,0,False,False
SES018716,VWR00606,STR0036,SM00584,2024-01-04 09:48:00,2024-01-04 11:01:00,73,3,0,False,False
SES018717,VWR00979,STR0021,SM00320,2024-02-20 18:40:00,2024-02-20 18:55:00,15,3,8650,False,False
SES018718,VWR00997,STR0015,SM00217,2024-01-22 12:04:00,2024-01-22 12:20:00,16,0,0,False,False
SES018719,VWR00834,STR0076,SM01193,2024-02-12 11:06:00,2024-02-12 15:41:00,275,24,0,True,False
SES018720,VWR00817,STR0018,SM00285,2024-01-24 14:17:00,2024-01-24 16:18:00,121,9,0,False,False
SES018721,VWR00667,STR0009,SM00134,2024-01-08 12:59:00,2024-01-08 16:47:00,228,14,0,False,False
SES018722,VWR00971,STR0026,SM00420,2024-02-14 16:20:00,2024-02-14 17:33:00,73,10,0,False,False
SES018723,VWR00459,STR0030,SM00486,2024-01-30 20:46:00,2024-01-30 21:11:00,25,2,0,False,False
SES018724,VWR00977,STR0028,SM00441,2024-01-17 14:08:00,2024-01-17 14:59:00,51,0,0,False,False
SES018725,VWR00856,STR0076,SM01197,2024-01-01 14:57:00,2024-01-01 18:34:00,217,6,0,False,False
SES018726,VWR00746,STR0029,SM00454,2024-03-11 22:00:00,2024-03-12 00:12:00,132,8,0,False,False
SES018727,VWR00822,STR0008,SM00120,2024-03-19 21:44:00,2024-03-19 21:58:00,14,2,0,False,False
SES018728,VWR00781,STR0073,SM01159,2024-01-17 19:40:00,2024-01-17 19:47:00,7,1,0,False,False
SES018729,VWR00415,STR0067,SM01055,2024-01-20 09:14:00,2024-01-20 10:55:00,101,2,0,False,False
SES018730,VWR00992,STR0074,SM01169,2024-01-17 09:42:00,2024-01-17 10:03:00,21,5,0,False,False
SES018731,VWR00959,STR0033,SM00527,2024-02-17 09:38:00,2024-02-17 13:57:00,259,12,8725,False,False
SES018732,VWR00576,STR0045,SM00720,2024-01-22 23:40:00,2024-01-22 23:44:00,4,0,0,False,False
SES018733,VWR00608,STR0031,SM00501,2024-03-13 13:15:00,2024-03-13 13:17:00,2,0,0,False,False
SES018734,VWR00633,STR0051,SM00794,2024-03-29 19:27:00,2024-03-29 19:36:00,9,2,0,False,False
SES018735,VWR00635,STR0009,SM00134,2024-01-08 16:21:00,2024-01-08 16:36:00,15,0,0,False,False
SES018736,VWR00924,STR0045,SM00710,2024-01-27 19:10:00,2024-01-27 19:14:00,4,0,0,False,False
SES018737,VWR00614,STR0064,SM01011,2024-02-07 19:42:00,2024-02-07 19:58:00,16,4,0,False,False
SES018738,VWR00852,STR0018,SM00276,2024-03-08 11:02:00,2024-03-08 12:33:00,91,1,7346,False,False
SES018739,VWR00276,STR0025,SM00385,2024-01-24 16:33:00,2024-01-24 19:04:00,151,18,0,False,False
SES018740,VWR00582,STR0051,SM00798,2024-02-28 13:04:00,2024-02-28 13:08:00,4,0,0,False,False
SES018741,VWR00692,STR0013,SM00202,2024-03-08 01:09:00,2024-03-08 01:16:00,7,0,0,False,False
SES018742,VWR00839,STR0016,SM00238,2024-02-03 16:07:00,2024-02-03 18:50:00,163,0,0,False,False
SES018743,VWR00824,STR0020,SM00318,2024-01-24 22:18:00,2024-01-24 23:09:00,51,2,0,False,False
SES018744,VWR00891,STR0053,SM00830,2024-01-30 16:27:00,2024-01-30 16:43:00,16,1,0,False,False
SES018745,VWR00794,STR0012,SM00177,2024-03-14 19:14:00,2024-03-14 21:40:00,146,73,0,False,False
SES018746,VWR00993,STR0068,SM01075,2024-02-11 13:24:00,2024-02-11 13:27:00,3,0,0,False,False
SES018747,VWR00776,STR0027,SM00435,2024-03-10 10:04:00,2024-03-10 11:01:00,57,9,0,False,False
SES018748,VWR00693,STR0002,SM00016,2024-02-18 15:49:00,2024-02-18 17:04:00,75,0,0,False,False
SES018749,VWR00591,STR0032,SM00513,2024-01-06 11:20:00,2024-01-06 11:25:00,5,0,0,False,False
SES018750,VWR00778,STR0044,SM00696,2024-03-20 18:17:00,2024-03-20 18:25:00,8,0,2593,False,False
SES018751,VWR00897,STR0044,SM00699,2024-03-03 22:44:00,2024-03-03 23:44:00,60,1,0,False,False
SES018752,VWR00821,STR0034,SM00539,2024-01-08 19:35:00,2024-01-08 20:08:00,33,8,0,False,False
SES018753,VWR00570,STR0038,SM00605,2024-01-18 17:30:00,2024-01-18 17:45:00,15,2,0,False,False
SES018754,VWR00712,STR0002,SM00026,2024-01-09 20:46:00,2024-01-10 00:22:00,216,7,0,False,False
SES018755,VWR00938,STR0068,SM01067,2024-01-20 14:05:00,2024-01-20 14:49:00,44,4,0,False,False
SES018756,VWR00677,STR0053,SM00833,2024-02-27 15:44:00,2024-02-27 17:14:00,90,10,0,False,False
SES018757,VWR00866,STR0056,SM00885,2024-03-12 22:58:00,2024-03-12 23:00:00,2,1,365,False,False
SES018758,VWR00565,STR0016,SM00257,2024-03-24 15:06:00,2024-03-24 18:10:00,184,16,0,False,False
SES018759,VWR00938,STR0008,SM00124,2024-02-15 16:56:00,2024-02-15 19:45:00,169,5,0,False,False
SES018760,VWR00095,STR0027,SM00435,2024-03-10 09:42:00,2024-03-10 11:14:00,92,12,0,False,False
SES018761,VWR00874,STR0048,SM00746,2024-01-23 13:41:00,2024-01-23 15:24:00,103,2,0,False,False
SES018762,VWR00286,STR0019,SM00295,2024-01-01 22:50:00,2024-01-02 02:43:00,233,1,0,False,False
SES018763,VWR00991,STR0027,SM00434,2024-01-04 14:38:00,2024-01-04 14:42:00,4,0,2144,False,False
SES018764,VWR00907,STR0056,SM00886,2024-01-23 14:08:00,2024-01-23 14:28:00,20,0,649,False,False
SES018765,VWR00672,STR0014,SM00208,2024-01-12 12:42:00,2024-01-12 15:40:00,178,38,0,False,False
SES018766,VWR00905,STR0056,SM00887,2024-01-30 20:59:00,2024-01-31 00:04:00,185,5,0,False,False
SES018767,VWR00613,STR0010,SM00161,2024-02-01 19:23:00,2024-02-01 21:20:00,117,2,0,False,False
SES018768,VWR00838,STR0013,SM00195,2024-02-17 19:02:00,2024-02-17 19:19:00,17,0,0,False,False
SES018769,VWR00631,STR0051,SM00804,2024-03-02 15:08:00,2024-03-02 15:35:00,27,0,0,False,False
SES018770,VWR00651,STR0055,SM00875,2024-03-07 13:55:00,2024-03-07 14:29:00,34,1,0,False,False
SES018771,VWR00825,STR0056,SM00878,2024-01-13 10:08:00,2024-01-13 12:22:00,134,6,0,False,False
SES018772,VWR00985,STR0026,SM00402,2024-02-14 16:01:00,2024-02-14 16:23:00,22,0,0,False,False
SES018773,VWR00121,STR0067,SM01058,2024-01-03 18:47:00,2024-01-03 19:03:00,16,4,0,False,False
SES018774,VWR00859,STR0038,SM00618,2024-03-17 00:12:00,2024-03-17 00:25:00,13,0,9127,False,True
SES018775,VWR00991,STR0042,SM00668,2024-01-06 09:19:00,2024-01-06 09:29:00,10,0,0,False,False
SES018776,VWR00839,STR0062,SM00961,2024-03-04 11:08:00,2024-03-04 12:38:00,90,13,0,False,False
SES018777,VWR00949,STR0047,SM00732,2024-02-05 16:29:00,2024-02-05 17:30:00,61,13,0,False,False
SES018778,VWR00608,STR0023,SM00354,2024-02-24 00:01:00,2024-02-24 00:11:00,10,0,0,True,False
SES018779,VWR00654,STR0054,SM00844,2024-01-13 18:27:00,2024-01-13 19:55:00,88,5,0,False,False
SES018780,VWR00956,STR0073,SM01159,2024-01-17 18:25:00,2024-01-17 19:40:00,75,16,0,False,False
SES018781,VWR00755,STR0076,SM01197,2024-01-01 14:22:00,2024-01-01 17:03:00,161,34,0,False,False
SES018782,VWR00636,STR0035,SM00558,2024-02-12 09:18:00,2024-02-12 09:36:00,18,0,0,False,False
SES018783,VWR00891,STR0043,SM00677,2024-01-15 18:45:00,2024-01-15 19:55:00,70,4,0,False,False
SES018784,VWR00427,STR0037,SM00602,2024-03-19 15:03:00,2024-03-19 15:54:00,51,1,0,False,False
SES018785,VWR00953,STR0058,SM00907,2024-02-01 17:26:00,2024-02-01 18:47:00,81,2,0,False,False
SES018786,VWR00555,STR0025,SM00390,2024-02-28 10:24:00,2024-02-28 10:44:00,20,2,0,False,False
SES018787,VWR00986,STR0035,SM00556,2024-03-29 10:37:00,2024-03-29 12:32:00,115,13,6041,False,False
SES018788,VWR00744,STR0055,SM00874,2024-03-29 15:07:00,2024-03-29 15:15:00,8,0,0,False,False
SES018789,VWR00654,STR0054,SM00846,2024-01-02 21:07:00,2024-01-02 22:25:00,78,3,0,False,False
SES018790,VWR00819,STR0067,SM01062,2024-01-04 19:50:00,2024-01-04 20:35:00,45,3,0,False,False
SES018791,VWR00617,STR0071,SM01130,2024-02-21 10:07:00,2024-02-21 10:23:00,16,1,0,False,False
SES018792,VWR00978,STR0065,SM01016,2024-03-20 14:12:00,2024-03-20 16:22:00,130,0,6873,False,False
SES018793,VWR00858,STR0038,SM00605,2024-01-18 17:52:00,2024-01-18 18:06:00,14,0,0,False,False
SES018794,VWR00888,STR0002,SM00021,2024-03-23 22:09:00,2024-03-23 22:20:00,11,0,0,False,False
SES018795,VWR00917,STR0047,SM00737,2024-01-16 00:06:00,2024-01-16 00:19:00,13,0,0,False,False
SES018796,VWR00897,STR0006,SM00098,2024-03-14 21:14:00,2024-03-14 21:24:00,10,1,2658,False,False
SES018797,VWR00958,STR0021,SM00324,2024-02-22 14:02:00,2024-02-22 16:42:00,160,2,0,False,False
SES018798,VWR00433,STR0074,SM01167,2024-02-10 20:26:00,2024-02-10 22:19:00,113,1,8486,False,False
SES018799,VWR00854,STR0068,SM01070,2024-01-26 16:28:00,2024-01-26 17:22:00,54,2,0,False,False
SES018800,VWR00999,STR0035,SM00563,2024-01-30 21:36:00,2024-01-30 21:46:00,10,0,0,False,False
SES018801,VWR00978,STR0074,SM01164,2024-03-01 10:55:00,2024-03-01 11:40:00,45,0,0,False,False
SES018802,VWR00886,STR0040,SM00641,2024-01-06 17:33:00,2024-01-06 18:09:00,36,1,0,False,False
SES018803,VWR00955,STR0008,SM00124,2024-02-15 18:37:00,2024-02-15 19:07:00,30,5,0,False,False
SES018804,VWR00757,STR0060,SM00942,2024-02-12 12:18:00,2024-02-12 13:21:00,63,4,0,False,False
SES018805,VWR00703,STR0043,SM00687,2024-01-23 09:09:00,2024-01-23 10:41:00,92,2,0,False,False
SES018806,VWR00625,STR0070,SM01111,2024-01-24 22:28:00,2024-01-24 22:48:00,20,0,0,False,False
SES018807,VWR00764,STR0075,SM01191,2024-03-09 19:38:00,2024-03-09 20:10:00,32,0,0,False,False
SES018808,VWR00869,STR0002,SM00022,2024-02-19 15:04:00,2024-02-19 17:42:00,158,92,0,False,False
SES018809,VWR00949,STR0070,SM01112,2024-02-08 17:25:00,2024-02-08 17:33:00,8,0,0,False,False
SES018810,VWR00990,STR0064,SM00999,2024-03-03 14:33:00,2024-03-03 15:42:00,69,2,0,False,False
SES018811,VWR00842,STR0043,SM00687,2024-01-23 09:36:00,2024-01-23 10:50:00,74,9,8449,False,False
SES018812,VWR00895,STR0042,SM00672,2024-03-29 00:09:00,2024-03-29 00:57:00,48,4,0,False,False
SES018813,VWR00990,STR0003,SM00040,2024-02-27 20:41:00,2024-02-27 21:52:00,71,3,0,False,False
SES018814,VWR00923,STR0003,SM00052,2024-01-05 11:01:00,2024-01-05 11:05:00,4,0,0,False,False
SES018815,VWR00988,STR0046,SM00727,2024-02-10 23:51:00,2024-02-10 23:57:00,6,0,0,False,False
SES018816,VWR00849,STR0008,SM00116,2024-02-17 18:35:00,2024-02-17 19:33:00,58,1,0,False,False
SES018817,VWR00650,STR0043,SM00688,2024-01-14 09:18:00,2024-01-14 10:40:00,82,18,0,False,False
SES018818,VWR00936,STR0003,SM00048,2024-03-14 22:24:00,2024-03-14 23:43:00,79,7,5297,False,False
SES018819,VWR00854,STR0068,SM01065,2024-01-22 09:55:00,2024-01-22 11:47:00,112,1,0,False,False
SES018820,VWR00469,STR0038,SM00606,2024-02-25 10:01:00,2024-02-25 10:10:00,9,0,0,False,False
SES018821,VWR00376,STR0017,SM00259,2024-03-12 09:35:00,2024-03-12 09:47:00,12,1,1888,False,False
SES018822,VWR00877,STR0024,SM00372,2024-03-30 08:30:00,2024-03-30 13:39:00,309,18,0,False,False
SES018823,VWR00699,STR0075,SM01190,2024-02-24 11:05:00,2024-02-24 11:59:00,54,1,0,False,False
SES018824,VWR00981,STR0047,SM00731,2024-02-05 18:07:00,2024-02-05 18:17:00,10,0,0,False,False
SES018825,VWR00913,STR0009,SM00146,2024-03-22 15:29:00,2024-03-22 19:52:00,263,19,9418,False,False
SES018826,VWR00674,STR0071,SM01124,2024-01-27 12:18:00,2024-01-27 12:34:00,16,3,7608,False,True
SES018827,VWR00955,STR0065,SM01023,2024-03-08 22:17:00,2024-03-08 23:13:00,56,43,0,False,False
SES018828,VWR00043,STR0033,SM00521,2024-02-13 18:28:00,2024-02-13 18:45:00,17,7,0,False,False
SES018829,VWR00975,STR0070,SM01106,2024-03-16 14:13:00,2024-03-16 14:24:00,11,0,0,False,False
SES018830,VWR00974,STR0050,SM00789,2024-01-23 21:38:00,2024-01-23 22:50:00,72,0,0,False,False
SES018831,VWR00901,STR0054,SM00845,2024-03-27 11:02:00,2024-03-27 12:17:00,75,5,0,False,False
SES018832,VWR00929,STR0066,SM01035,2024-03-18 20:01:00,2024-03-18 21:11:00,70,3,0,False,False
SES018833,VWR00067,STR0042,SM00660,2024-01-13 15:10:00,2024-01-13 15:49:00,39,0,0,False,False
SES018834,VWR00699,STR0046,SM00722,2024-02-25 15:15:00,2024-02-25 15:26:00,11,0,0,False,False
SES018835,VWR00835,STR0006,SM00097,2024-03-14 01:26:00,2024-03-14 01:29:00,3,0,0,False,False
SES018836,VWR00906,STR0017,SM00258,2024-03-30 12:39:00,2024-03-30 13:45:00,66,0,0,False,False
SES018837,VWR00324,STR0057,SM00892,2024-01-26 13:49:00,2024-01-26 13:55:00,6,0,0,False,False
SES018838,VWR00671,STR0050,SM00778,2024-02-01 17:36:00,2024-02-01 19:35:00,119,1,0,False,False
SES018839,VWR00906,STR0024,SM00369,2024-03-25 19:57:00,2024-03-25 20:29:00,32,0,0,False,False
SES018840,VWR00858,STR0013,SM00193,2024-03-04 18:42:00,2024-03-04 19:10:00,28,0,0,False,False
SES018841,VWR00965,STR0003,SM00045,2024-03-08 18:34:00,2024-03-08 19:03:00,29,2,0,False,True
SES018842,VWR00883,STR0008,SM00121,2024-01-31 15:22:00,2024-01-31 16:25:00,63,4,8119,False,False
SES018843,VWR00877,STR0034,SM00550,2024-01-19 16:31:00,2024-01-19 17:04:00,33,6,0,True,False
SES018844,VWR00676,STR0074,SM01174,2024-02-05 19:07:00,2024-02-05 19:39:00,32,5,0,False,False
SES018845,VWR00594,STR0066,SM01028,2024-03-13 22:16:00,2024-03-13 23:06:00,50,5,0,False,False
SES018846,VWR00887,STR0039,SM00624,2024-03-28 13:17:00,2024-03-28 13:48:00,31,4,0,False,False
SES018847,VWR00984,STR0061,SM00947,2024-03-22 22:37:00,2024-03-22 23:44:00,67,4,0,False,False
SES018848,VWR00560,STR0074,SM01165,2024-03-13 20:16:00,2024-03-13 23:10:00,174,9,0,False,False
SES018849,VWR00436,STR0033,SM00527,2024-02-17 09:34:00,2024-02-17 11:30:00,116,48,0,False,True
SES018850,VWR00852,STR0049,SM00757,2024-03-08 21:27:00,2024-03-08 22:05:00,38,1,0,False,False
SES018851,VWR00422,STR0011,SM00170,2024-03-28 00:07:00,2024-03-28 01:57:00,110,27,0,False,False
SES018852,VWR00097,STR0076,SM01192,2024-01-16 18:21:00,2024-01-16 19:24:00,63,11,0,False,False
SES018853,VWR00861,STR0036,SM00574,2024-02-01 10:48:00,2024-02-01 12:48:00,120,7,0,False,False
SES018854,VWR00926,STR0071,SM01131,2024-01-31 14:14:00,2024-01-31 14:32:00,18,0,0,False,False
SES018855,VWR00908,STR0046,SM00727,2024-02-10 23:36:00,2024-02-10 23:50:00,14,1,0,False,False
SES018856,VWR00891,STR0071,SM01125,2024-02-14 00:25:00,2024-02-14 00:37:00,12,0,0,False,False
SES018857,VWR00466,STR0036,SM00572,2024-03-02 22:56:00,2024-03-03 00:29:00,93,0,0,False,False
SES018858,VWR00918,STR0003,SM00052,2024-01-05 10:07:00,2024-01-05 11:40:00,93,35,0,False,False
SES018859,VWR00942,STR0018,SM00276,2024-03-08 11:08:00,2024-03-08 14:20:00,192,24,0,False,False
SES018860,VWR00899,STR0059,SM00914,2024-01-06 10:49:00,2024-01-06 11:18:00,29,0,0,False,False
